page_id,client_id,archetype,reason_code,priority_score,staleness_days,ctr,avg_position,position_volatility
pg_00082,cl_009,prune,"Stale, low-visibility, low-engagement — review for removal.",5.636326056024934,384.5559461462437,0.008419839012658754,19.389210655605243,1.367470076069485
pg_02339,cl_005,prune,"Stale, low-visibility, low-engagement — review for removal.",5.635896524656001,351.252746906099,0.012107803371352773,16.887464976835467,1.7156594531396507
pg_03809,cl_036,prune,"Stale, low-visibility, low-engagement — review for removal.",5.630495195075763,324.8226447733151,0.001,27.299744822104284,1.3935074770160603
pg_00141,cl_012,prune,"Stale, low-visibility, low-engagement — review for removal.",5.627711846506188,277.880763649817,0.0036630831445319933,24.210693093137902,1.7901483795352038
pg_03488,cl_026,prune,"Stale, low-visibility, low-engagement — review for removal.",5.626822217623486,274.908154215119,0.008740483777240224,24.233455234493775,0.05
pg_00461,cl_008,prune,"Stale, low-visibility, low-engagement — review for removal.",5.622448579857009,558.0569261276626,0.001,25.491350103168593,0.9570764340084881
pg_00015,cl_047,prune,"Stale, low-visibility, low-engagement — review for removal.",5.62147519234924,382.63280613078297,0.0029563305146595616,11.702643978119706,1.2342777377534802
pg_03448,cl_036,prune,"Stale, low-visibility, low-engagement — review for removal.",5.619035482870672,378.24205246419945,0.0163108854718724,12.998956882991001,2.916609830712711
pg_03394,cl_020,prune,"Stale, low-visibility, low-engagement — review for removal.",5.612796613221523,325.93917135015715,0.006721493425027954,16.95039502568122,1.5563438007336936
pg_01447,cl_057,prune,"Stale, low-visibility, low-engagement — review for removal.",5.6125920416867245,287.8514797106375,0.0070825336730181015,26.708584890989847,1.123729269400973
pg_00651,cl_039,rewrite,Under-performing and aging — needs a content refresh.,5.611549931295877,172.69852174760388,0.0033173563068194818,18.07881844875896,2.448826237615527
pg_00626,cl_020,rewrite,Under-performing and aging — needs a content refresh.,5.6051584150689475,185.87123979502852,0.009738072540081287,19.466604358427542,1.2184894908900468
pg_02265,cl_005,prune,"Stale, low-visibility, low-engagement — review for removal.",5.605123439258583,241.3662695458484,0.026858020428493258,27.777804192838445,3.245585068392559
pg_01084,cl_012,prune,"Stale, low-visibility, low-engagement — review for removal.",5.601798975601989,395.076836630332,0.001418880920436507,20.844769503600865,2.1220772595001236
pg_01423,cl_040,prune,"Stale, low-visibility, low-engagement — review for removal.",5.601288812836332,181.02054697551182,0.0018318138337249379,23.73859520052589,1.6392389919812536
pg_02490,cl_020,rewrite,Under-performing and aging — needs a content refresh.,5.596534371975081,220.70966314809854,0.027694964932060903,20.315339805379693,2.142013675525672
pg_02082,cl_019,prune,"Stale, low-visibility, low-engagement — review for removal.",5.596435832923738,370.13310300332563,0.010024629974927108,37.87618378395909,1.5210417081008343
pg_02767,cl_059,rewrite,Under-performing and aging — needs a content refresh.,5.593127047060548,184.69639762556764,0.01645742399039037,18.04068507053909,2.260198159412152
pg_03117,cl_038,prune,"Stale, low-visibility, low-engagement — review for removal.",5.5928408359503345,395.5876136981041,0.001,36.999634050513976,2.533827258582524
pg_00255,cl_008,rewrite,Under-performing and aging — needs a content refresh.,5.591222991670181,267.7138131186228,0.011216619654760973,16.87634122893339,2.1299248406741813
pg_00821,cl_039,prune,"Stale, low-visibility, low-engagement — review for removal.",5.587197971811244,362.499683919154,0.0012260145209969692,30.647824634799914,1.6486710353081284
pg_02416,cl_037,prune,"Stale, low-visibility, low-engagement — review for removal.",5.584031292300507,308.24472792932744,0.016477675624840645,19.1277155938526,1.8534503861633271
pg_00259,cl_035,rewrite,Under-performing and aging — needs a content refresh.,5.579917857263427,157.99026811237562,0.001,12.666103812213,3.085870067199845
pg_03246,cl_046,rewrite,Under-performing and aging — needs a content refresh.,5.579468369185877,268.4814407687169,0.009297166581876347,17.801592808566998,2.4589360263808717
pg_01087,cl_059,rewrite,Under-performing and aging — needs a content refresh.,5.575894043338344,146.309617326968,0.001,17.16806867701936,2.290247819259916
pg_00723,cl_007,prune,"Stale, low-visibility, low-engagement — review for removal.",5.574404858903662,271.82788086474625,0.01020097592325039,18.276196296444333,2.9717470791143454
pg_00379,cl_015,prune,"Stale, low-visibility, low-engagement — review for removal.",5.571562454859545,278.81237081792733,0.003973897770629599,29.444589065448923,1.0241677343216549
pg_03140,cl_029,rewrite,Under-performing and aging — needs a content refresh.,5.561015484410283,204.8589820555898,0.019205177621306184,9.119145298261925,1.3203516958852164
pg_02698,cl_007,prune,"Stale, low-visibility, low-engagement — review for removal.",5.560124803173166,283.58023824099166,0.002903979276852757,17.820486242016617,1.7319898805949443
pg_02435,cl_033,rewrite,Under-performing and aging — needs a content refresh.,5.559437602401381,270.06604926686174,0.027359469389340595,13.793066085121115,1.4444436034934336
pg_03409,cl_028,prune,"Stale, low-visibility, low-engagement — review for removal.",5.558131465382674,341.2562201078248,0.008281996821518964,21.643197072573532,1.0860991558936561
pg_02212,cl_036,rewrite,Under-performing and aging — needs a content refresh.,5.555809957718767,229.27019494766637,0.009413642109473295,18.013385637549455,0.6000538822372405
pg_00062,cl_021,rewrite,Under-performing and aging — needs a content refresh.,5.555052659101369,203.58309671772255,0.012857554566290896,18.729359891412997,1.4390192058948519
pg_03882,cl_034,prune,"Stale, low-visibility, low-engagement — review for removal.",5.549172902500001,381.8106499738381,0.006197270493953717,31.615200706053905,1.4055463138288464
pg_00759,cl_043,prune,"Stale, low-visibility, low-engagement — review for removal.",5.546103816702276,213.3746859694954,0.006373296812929393,28.54992707041681,0.7786435075824265
pg_02119,cl_042,rewrite,Under-performing and aging — needs a content refresh.,5.539779399456022,231.98616007934763,0.029582389999776564,22.33969929012632,1.6093364607429246
pg_02454,cl_049,rewrite,Under-performing and aging — needs a content refresh.,5.533729884085647,189.11727864500688,0.0070927008551678935,19.89185919049879,1.7661266614339894
pg_02299,cl_053,prune,"Stale, low-visibility, low-engagement — review for removal.",5.5266298163351335,306.1801011945348,0.005398583067447967,22.708547497092383,1.5579328477799
pg_01639,cl_016,rewrite,Under-performing and aging — needs a content refresh.,5.52470907970933,217.68375424738642,0.016785770944482133,7.349258209244374,2.350500393952758
pg_02755,cl_052,rewrite,Under-performing and aging — needs a content refresh.,5.524439752455712,191.67001260717748,0.011981964500243027,19.241079201104448,1.8613124103142913
pg_01765,cl_056,prune,"Stale, low-visibility, low-engagement — review for removal.",5.522218852103177,308.93782266292715,0.009228965490050329,25.339177864830148,1.2212733827992648
pg_00207,cl_058,rewrite,Under-performing and aging — needs a content refresh.,5.520784628073262,205.10478804206937,0.019389726404181847,11.840263889578992,2.4989410611832916
pg_02776,cl_031,prune,"Stale, low-visibility, low-engagement — review for removal.",5.509329988326208,239.48398214932405,0.001,20.75700995429158,0.8732906066034185
pg_02132,cl_031,rewrite,Under-performing and aging — needs a content refresh.,5.508585911078274,199.69951059691746,0.009047723296655309,12.05826961941193,2.4153476649488974
pg_02359,cl_012,prune,"Stale, low-visibility, low-engagement — review for removal.",5.508282275175968,200.6773370243723,0.009688948539455101,28.591298427522965,1.902062455042295
pg_03091,cl_023,prune,"Stale, low-visibility, low-engagement — review for removal.",5.5064712920519066,338.3897711880921,0.005506317108704515,31.47335592815292,1.7150181098253663
pg_00766,cl_036,rewrite,Under-performing and aging — needs a content refresh.,5.506320166265853,219.91713518629953,0.010172625556766568,16.52682081403144,1.447794257287696
pg_03844,cl_055,prune,"Stale, low-visibility, low-engagement — review for removal.",5.504162748447094,169.07053680627692,0.012634380064518055,25.559191714384042,2.4354065860772494
pg_03215,cl_015,rewrite,Under-performing and aging — needs a content refresh.,5.492817110544873,260.9689262980359,0.010489691864542038,16.841448917732404,2.4955303511637625
pg_01474,cl_058,rewrite,Under-performing and aging — needs a content refresh.,5.490420357676034,209.30034659224077,0.0259729448327012,22.850888159043507,1.3621658536604848
pg_01620,cl_015,rewrite,Under-performing and aging — needs a content refresh.,5.488947369299744,151.82864901543417,0.005796061434461108,6.288227688165746,1.3633070759959862
pg_00977,cl_034,prune,"Stale, low-visibility, low-engagement — review for removal.",5.485307329422168,501.74300585088145,0.009730899442869636,26.205065484748012,1.8127655582724531
pg_00106,cl_046,prune,"Stale, low-visibility, low-engagement — review for removal.",5.479900602100625,510.95233203419735,0.001176469647888298,30.593949077536184,0.9853319988048914
pg_02543,cl_022,rewrite,Under-performing and aging — needs a content refresh.,5.479892639524113,203.28125055101762,0.015192544536765364,13.483926742460188,2.710774844726461
pg_03898,cl_018,rewrite,Under-performing and aging — needs a content refresh.,5.479624988176606,167.10383199441804,0.00829937500314206,15.930707251647839,1.2004588819326263
pg_01850,cl_004,rewrite,Under-performing and aging — needs a content refresh.,5.476838701475625,187.21236312828256,0.016598767213023308,16.980115509937548,1.0836088692945731
pg_01910,cl_004,rewrite,Under-performing and aging — needs a content refresh.,5.470023820588559,232.29049971019427,0.01663642847378087,17.30944656618429,3.3468445697918385
pg_00153,cl_017,prune,"Stale, low-visibility, low-engagement — review for removal.",5.465828247758378,243.49114955200804,0.0015097635636737395,29.618263854636556,0.23667643307460962
pg_03588,cl_039,rewrite,Under-performing and aging — needs a content refresh.,5.455855569674371,193.98407189585902,0.027017247703113458,15.332424700070364,1.1400232371130343
pg_03962,cl_039,rewrite,Under-performing and aging — needs a content refresh.,5.453525346466418,276.9788490901659,0.016384097544619333,19.338791187920197,0.24900072391043437
pg_00468,cl_010,rewrite,Under-performing and aging — needs a content refresh.,5.450197373094044,180.27074368474243,0.010226393803070484,18.31374430563472,0.8254062086539934
pg_02927,cl_019,rewrite,Under-performing and aging — needs a content refresh.,5.447267685368619,294.60049017841646,0.007070457734695581,15.951308602707613,1.8083424868361215
pg_00499,cl_025,rewrite,Under-performing and aging — needs a content refresh.,5.43775942988348,205.95507561519128,0.025276043614011735,12.492928944096082,1.167102826085915
pg_00486,cl_020,prune,"Stale, low-visibility, low-engagement — review for removal.",5.437528598429699,286.5465383080128,0.006568106444239649,30.91479287856477,1.7262794905866163
pg_02028,cl_031,prune,"Stale, low-visibility, low-engagement — review for removal.",5.437299942745538,243.90878932840124,0.001,19.41048858231212,3.0219938105179867
pg_01105,cl_010,prune,"Stale, low-visibility, low-engagement — review for removal.",5.422467113381875,347.01537044623285,0.003340744714535883,40.37754472554992,1.5959467435905088
pg_03388,cl_017,rewrite,Under-performing and aging — needs a content refresh.,5.419805255384832,254.33723101899392,0.015470529478228755,20.401216670783604,1.3096391864609593
pg_01354,cl_013,rewrite,Under-performing and aging — needs a content refresh.,5.419266877259056,239.86118348821006,0.028353826977001256,16.720787714252207,1.687246775614164
pg_02059,cl_024,prune,"Stale, low-visibility, low-engagement — review for removal.",5.4179831414255455,349.67926132511985,0.001,21.170873538216313,1.734284785987329
pg_00260,cl_047,prune,"Stale, low-visibility, low-engagement — review for removal.",5.417099757028769,334.01935018456635,0.0068649004906059154,23.309588640352626,1.9557202474579314
pg_00431,cl_044,prune,"Stale, low-visibility, low-engagement — review for removal.",5.416163787641436,464.41545529672953,0.001109868667038346,20.519407653573953,2.6858332420987194
pg_02392,cl_037,prune,"Stale, low-visibility, low-engagement — review for removal.",5.4147536337429045,185.5138468850267,0.018457919212581986,25.9542536055093,2.2602588738416896
pg_01435,cl_006,rewrite,Under-performing and aging — needs a content refresh.,5.4109307372782975,152.45700752810652,0.008292690939825959,14.897868968732737,0.8757828422197114
pg_00264,cl_059,prune,"Stale, low-visibility, low-engagement — review for removal.",5.407037407036758,200.03459810020752,0.0019576773440675693,25.01978026775006,0.8619131212187046
pg_03057,cl_008,rewrite,Under-performing and aging — needs a content refresh.,5.404542202112641,205.50131156443007,0.01506323989816705,21.48976079574076,2.5068419142162597
pg_03017,cl_012,rewrite,Under-performing and aging — needs a content refresh.,5.4015901076183575,245.88401186080117,0.019878820196528042,12.701219728558335,1.1281851743126166
pg_00439,cl_023,prune,"Stale, low-visibility, low-engagement — review for removal.",5.395248596790325,377.0485912606125,0.010493020566561897,35.98353783057506,1.3400463818192359
pg_03837,cl_035,rewrite,Under-performing and aging — needs a content refresh.,5.394036390748528,253.65788959672147,0.022267091713377624,16.62793659421459,1.4165856144332531
pg_01022,cl_052,rewrite,Under-performing and aging — needs a content refresh.,5.393190955898856,210.07140679434445,0.025429914373271526,21.97744629102268,2.817400870121369
pg_00701,cl_036,rewrite,Under-performing and aging — needs a content refresh.,5.391892538427426,205.57006249105635,0.02017904188178133,15.947717044804929,2.0289621114078615
pg_03598,cl_017,rewrite,Under-performing and aging — needs a content refresh.,5.391254010158991,143.90871971259313,0.005458267255934733,13.272102918840778,1.797907803652124
pg_02563,cl_024,prune,"Stale, low-visibility, low-engagement — review for removal.",5.391025356863283,203.5466189003076,0.006579744851317794,28.713553125314732,1.2001342361180547
pg_03543,cl_046,rewrite,Under-performing and aging — needs a content refresh.,5.390854454927824,196.85587025187868,0.019328221993052775,15.133690058197034,1.4507727666640309
pg_03591,cl_017,prune,"Stale, low-visibility, low-engagement — review for removal.",5.390664927070405,250.50637677661408,0.0015880828480313862,33.67776561634216,1.3020613544986683
pg_02701,cl_047,rewrite,Under-performing and aging — needs a content refresh.,5.390012007681187,199.37611668650976,0.017678617846678433,13.06520046936595,2.3097586845629214
pg_00625,cl_013,prune,"Stale, low-visibility, low-engagement — review for removal.",5.389818738158854,272.41445214918184,0.009856109801779539,19.188169335208446,1.9897951596150003
pg_01797,cl_011,prune,"Stale, low-visibility, low-engagement — review for removal.",5.388972172374443,250.28248233694228,0.0052105832850765565,21.225026170616633,1.323351047665009
pg_01480,cl_009,rewrite,Under-performing and aging — needs a content refresh.,5.38712083852379,258.870080385734,0.01725646925711189,15.692045004270318,2.262146949622354
pg_00720,cl_008,rewrite,Under-performing and aging — needs a content refresh.,5.382462736493076,128.40425599811698,0.0019840264888940744,14.095090244242147,0.2887962211424546
pg_00031,cl_013,rewrite,Under-performing and aging — needs a content refresh.,5.3823235086352135,210.3188377378532,0.010185599771094912,18.90479978710566,1.6033397969503778
pg_03460,cl_024,prune,"Stale, low-visibility, low-engagement — review for removal.",5.377734947287149,459.5304314781154,0.001,41.07716098468872,1.2537558339507757
pg_03711,cl_059,rewrite,Under-performing and aging — needs a content refresh.,5.376815987310064,218.65287829016907,0.001,8.015268699141659,1.7450578932953564
pg_00899,cl_036,rewrite,Under-performing and aging — needs a content refresh.,5.375631684336282,199.07003832828053,0.03130276050728363,20.021396915249603,2.2098882868824123
pg_01123,cl_014,rewrite,Under-performing and aging — needs a content refresh.,5.374229395266883,181.9787209516804,0.012759492937655145,6.639080997820743,1.9266547239627732
pg_01484,cl_024,prune,"Stale, low-visibility, low-engagement — review for removal.",5.369437180472716,372.4917805438269,0.006739938408527176,29.842888300039654,0.8506924702612882
pg_01232,cl_058,prune,"Stale, low-visibility, low-engagement — review for removal.",5.368140115668127,265.77197204641334,0.001,18.360474004198778,2.0513704575690466
pg_02875,cl_030,rewrite,Under-performing and aging — needs a content refresh.,5.367150523885196,206.75770845811192,0.021172095336452708,19.436066655647732,2.4388328890825917
pg_00854,cl_017,prune,"Stale, low-visibility, low-engagement — review for removal.",5.364220321710386,248.1060503340953,0.004311562274206515,19.84636342909902,0.6900228875971333
pg_02271,cl_019,rewrite,Under-performing and aging — needs a content refresh.,5.363254628600754,164.2331549408734,0.003843459988402187,15.227531278521774,1.5221700832839475
pg_02152,cl_051,rewrite,Under-performing and aging — needs a content refresh.,5.361209981302273,253.64454400374518,0.02925405922312479,16.956008967885396,2.2764024395922577
pg_00414,cl_001,rewrite,Under-performing and aging — needs a content refresh.,5.356179742031865,246.06355159508803,0.001,4.808609618544457,2.3020374828526826
pg_02476,cl_031,rewrite,Under-performing and aging — needs a content refresh.,5.3558803301728934,210.84987842709592,0.01249575941562339,9.714303860503964,2.3094916355547683
pg_00735,cl_040,prune,"Stale, low-visibility, low-engagement — review for removal.",5.350731295515349,208.5617518244824,0.011487510811657584,23.666566347791047,3.3312928870156853
pg_02978,cl_016,prune,"Stale, low-visibility, low-engagement — review for removal.",5.350563523247176,421.93901291731885,0.001,34.82158399900482,1.6489901037333592
pg_01015,cl_050,prune,"Stale, low-visibility, low-engagement — review for removal.",5.348643449060297,315.3900189068758,0.007277476346968374,36.967620138011874,1.9550125401266412
pg_00266,cl_026,prune,"Stale, low-visibility, low-engagement — review for removal.",5.347763078733538,278.6191909263438,0.0040800032158888715,23.94376347319627,1.6231386550217868
pg_00455,cl_033,rewrite,Under-performing and aging — needs a content refresh.,5.347287423728908,212.83048537360025,0.001,14.269397175507569,0.784480517953398
pg_00585,cl_055,prune,"Stale, low-visibility, low-engagement — review for removal.",5.323757099276293,249.83724208003986,0.006805710234017024,24.398440078355833,1.7184284569403934
pg_00974,cl_008,prune,"Stale, low-visibility, low-engagement — review for removal.",5.320589883179709,341.33170341553426,0.02012656532363775,23.160065488397105,0.05
pg_00635,cl_041,rewrite,Under-performing and aging — needs a content refresh.,5.318354104722037,196.43574530622595,0.02131909666557924,18.89781186886453,2.5951214989715896
pg_01588,cl_051,prune,"Stale, low-visibility, low-engagement — review for removal.",5.314704431685586,329.10986178186414,0.003081636059805973,26.38235685553872,1.4711008906257768
pg_03124,cl_026,rewrite,Under-performing and aging — needs a content refresh.,5.313629092055532,171.34697685297033,0.001,14.15531397060338,0.9244077107787796
pg_01134,cl_036,prune,"Stale, low-visibility, low-engagement — review for removal.",5.310927930477882,406.1923263125558,0.008178158872637419,17.436807429114516,0.8610502690674361
pg_00709,cl_027,rewrite,Under-performing and aging — needs a content refresh.,5.30696033121243,168.10110270591608,0.006360029140229541,8.44646279604057,0.5144793255635147
pg_01273,cl_040,prune,"Stale, low-visibility, low-engagement — review for removal.",5.306835293680274,342.3014155533237,0.011380455435189571,30.362359714600657,1.5298471504726985
pg_01130,cl_024,rewrite,Under-performing and aging — needs a content refresh.,5.298282118101485,337.26945471768687,0.03397894232392612,15.74381535874728,1.4606407854416126
pg_02808,cl_047,rewrite,Under-performing and aging — needs a content refresh.,5.292071873133647,196.80629758800103,0.015451080012133966,16.0668413281799,2.9009699090781456
pg_02077,cl_026,rewrite,Under-performing and aging — needs a content refresh.,5.291296828834671,177.3513581802311,0.02472040083088418,10.125860307791974,1.2035914538209225
pg_00172,cl_046,rewrite,Under-performing and aging — needs a content refresh.,5.286504614358512,220.33245056750786,0.00414429765084497,16.70839821364441,1.8991395709040726
pg_00555,cl_030,prune,"Stale, low-visibility, low-engagement — review for removal.",5.279516637338384,510.17128922516565,0.001,28.42585608945971,1.460612073084254
pg_02348,cl_012,rewrite,Under-performing and aging — needs a content refresh.,5.275224597948645,222.22816092261797,0.017117494015828166,21.703405169976765,2.9762300196674527
pg_01520,cl_051,prune,"Stale, low-visibility, low-engagement — review for removal.",5.26967315858754,332.9589413591629,0.014028544049967886,18.31537836752476,1.99082846267189
pg_00195,cl_005,prune,"Stale, low-visibility, low-engagement — review for removal.",5.264715445148184,348.9701497652882,0.001,25.254747941295342,1.5117900570819418
pg_03924,cl_038,rewrite,Under-performing and aging — needs a content refresh.,5.259877860787143,176.57851270781362,0.028231188022504496,13.164118569340957,1.2496525206313904
pg_03999,cl_031,prune,"Stale, low-visibility, low-engagement — review for removal.",5.2596346550110855,364.8170072605731,0.004636791584927178,24.722006712726895,2.047686227896342
pg_02951,cl_030,prune,"Stale, low-visibility, low-engagement — review for removal.",5.251395830549969,509.64884975775067,0.010596109287426474,23.83424949588838,1.8944283149588628
pg_03981,cl_005,rewrite,Under-performing and aging — needs a content refresh.,5.249971901191619,256.63613281103727,0.014069057298342989,12.898453354380885,3.4441379835015056
pg_01752,cl_037,prune,"Stale, low-visibility, low-engagement — review for removal.",5.249347007677379,220.28013373456292,0.03392183766968229,25.788183720083694,2.219390922158063
pg_03732,cl_024,prune,"Stale, low-visibility, low-engagement — review for removal.",5.249157132003097,363.4829586806147,0.01286357049985748,32.20434692149162,1.1486782705210676
pg_00257,cl_006,prune,"Stale, low-visibility, low-engagement — review for removal.",5.248991968500726,305.39416474596186,0.003502072442056728,18.94694940851938,2.0648291702942068
pg_00758,cl_007,prune,"Stale, low-visibility, low-engagement — review for removal.",5.247469491330927,452.5012359548142,0.01007730127215133,37.120356024081126,2.2799870117265426
pg_01179,cl_001,rewrite,Under-performing and aging — needs a content refresh.,5.240656958779251,210.59492263100543,0.01613072361836483,20.90452682764886,2.617928118328091
pg_02097,cl_051,rewrite,Under-performing and aging — needs a content refresh.,5.238593011226563,191.77022413635046,0.03460813560763207,10.79774826902065,0.5510293849210867
pg_03688,cl_058,prune,"Stale, low-visibility, low-engagement — review for removal.",5.2377337163760105,374.1585133076078,0.003222576264635211,25.428598608468775,2.2918641281792835
pg_01721,cl_044,rewrite,Under-performing and aging — needs a content refresh.,5.236887152594775,212.76839833253686,0.01607829147440855,16.243084704422856,0.5448868836873175
pg_00105,cl_047,prune,"Stale, low-visibility, low-engagement — review for removal.",5.2362454672004555,456.01969420835184,0.001,32.25463699534891,0.7315876491953598
pg_02226,cl_052,rewrite,Under-performing and aging — needs a content refresh.,5.231310486150424,157.3627556866361,0.014687268180475188,10.890545754425116,1.1947791041987232
pg_01192,cl_010,rewrite,Under-performing and aging — needs a content refresh.,5.221637855184342,248.58565001767718,0.001,16.839609623208116,4.500938354233991
pg_00335,cl_048,prune,"Stale, low-visibility, low-engagement — review for removal.",5.220055651359793,448.3776845374549,0.0052943564440779065,25.804986664496123,1.0110184160003874
pg_03244,cl_043,rewrite,Under-performing and aging — needs a content refresh.,5.21419232164941,187.47606294951498,0.03367896078224071,24.67785872832047,2.675161839336937
pg_00276,cl_028,prune,"Stale, low-visibility, low-engagement — review for removal.",5.214189472435302,306.66062212560587,0.0025826218784863308,29.986882947988512,2.8696881587910124
pg_01708,cl_014,rewrite,Under-performing and aging — needs a content refresh.,5.212195515293345,185.17531828821146,0.016299311289949995,14.215438878477535,1.7359411495777457
pg_03980,cl_027,rewrite,Under-performing and aging — needs a content refresh.,5.208920163196985,189.08750501608836,0.023528141316548623,19.355311523988497,2.3144293906754267
pg_01824,cl_046,prune,"Stale, low-visibility, low-engagement — review for removal.",5.207378117643553,407.632753556483,0.009993554303992284,24.35795598624839,1.8435246366710412
pg_01866,cl_006,rewrite,Under-performing and aging — needs a content refresh.,5.206978844714045,260.3405109292974,0.008418132704124585,16.321999350060448,1.1576230007076234
pg_03385,cl_014,prune,"Stale, low-visibility, low-engagement — review for removal.",5.206246223829097,391.6339287548722,0.003994017501566208,23.27471174169893,1.3136192374970117
pg_02580,cl_023,prune,"Stale, low-visibility, low-engagement — review for removal.",5.202959842727712,375.2806103673122,0.01079138088072112,28.749316568188117,1.8647932669029657
pg_03694,cl_023,prune,"Stale, low-visibility, low-engagement — review for removal.",5.195705198021033,254.4900921522166,0.013454770884808016,37.64899239948441,1.59411181697661
pg_00726,cl_043,prune,"Stale, low-visibility, low-engagement — review for removal.",5.19099193735601,439.1308863593193,0.005526517245716699,25.95620014402799,1.498990313703017
pg_02239,cl_053,rewrite,Under-performing and aging — needs a content refresh.,5.1879904403102755,165.5480321233576,0.014354411635680044,8.044955818262995,0.4731139441612986
pg_01200,cl_052,prune,"Stale, low-visibility, low-engagement — review for removal.",5.1868519582365575,486.039874507611,0.001,25.309977141793773,1.5137582103405676
pg_03347,cl_007,prune,"Stale, low-visibility, low-engagement — review for removal.",5.18182464580965,226.59651805533431,0.014056354245255781,31.117200371843946,2.0200637726202046
pg_02881,cl_014,rewrite,Under-performing and aging — needs a content refresh.,5.181355783750825,134.89413012507404,0.001,10.198658472653127,0.9975517410872576
pg_01869,cl_046,rewrite,Under-performing and aging — needs a content refresh.,5.158729097821209,257.9158246233754,0.008069182162008474,15.554098340780351,1.8267220544580356
pg_03090,cl_020,rewrite,Under-performing and aging — needs a content refresh.,5.157590730823475,192.50548005874515,0.00984036369527836,19.188610374119136,2.6556699674981714
pg_01642,cl_026,prune,"Stale, low-visibility, low-engagement — review for removal.",5.154705098010179,321.9165217806603,0.004289679720793087,36.83690556051543,0.7642086964216367
pg_01501,cl_015,rewrite,Under-performing and aging — needs a content refresh.,5.150836347803612,161.29571566042762,0.017073693023872794,14.98862841631082,0.8755402278082576
pg_01682,cl_002,prune,"Stale, low-visibility, low-engagement — review for removal.",5.145495223575761,200.79773472749733,0.023444747029637628,25.134870818321815,1.130113085020902
pg_01496,cl_033,prune,"Stale, low-visibility, low-engagement — review for removal.",5.1409171167778815,300.21256602376576,0.001,32.174030812265116,1.0576295102755116
pg_00176,cl_043,rewrite,Under-performing and aging — needs a content refresh.,5.139030820256928,290.2039842531793,0.004889962062850917,16.143066794062868,1.0060332100340728
pg_02518,cl_008,prune,"Stale, low-visibility, low-engagement — review for removal.",5.138333983616425,384.41713278917166,0.0042990161509711975,40.41731418436701,1.4523420254206754
pg_01174,cl_000,prune,"Stale, low-visibility, low-engagement — review for removal.",5.135028393879114,416.7893250268581,0.001,25.441516605417604,2.105637792564908
pg_03269,cl_058,prune,"Stale, low-visibility, low-engagement — review for removal.",5.132680778905547,244.72019317570314,0.00878886805796177,23.551483538106517,0.7122311085946622
pg_00307,cl_033,rewrite,Under-performing and aging — needs a content refresh.,5.130794898158276,157.2290668161647,0.001,22.159157260481898,1.562577262188621
pg_02141,cl_052,rewrite,Under-performing and aging — needs a content refresh.,5.130055617737877,135.224386200396,0.0075735466048071015,13.535168089930735,2.231488499692852
pg_03537,cl_007,rewrite,Under-performing and aging — needs a content refresh.,5.128956124899175,150.12120639698648,0.007222575743456061,13.527382047022767,2.0724288509519613
pg_03141,cl_024,rewrite,Under-performing and aging — needs a content refresh.,5.124887353992133,173.63948766560912,0.001,20.598847740232333,1.2667057473734973
pg_03512,cl_007,prune,"Stale, low-visibility, low-engagement — review for removal.",5.122002510404936,250.95296632758445,0.02075558933309626,27.197688277478726,1.2236587482077823
pg_01294,cl_057,rewrite,Under-performing and aging — needs a content refresh.,5.121650404418406,212.80076980994278,0.015024647610997071,12.705549034423555,2.2497388950812236
pg_02496,cl_048,rewrite,Under-performing and aging — needs a content refresh.,5.1199109994845236,142.9399753523689,0.001,22.59181068514878,2.525186149990079
pg_00046,cl_026,prune,"Stale, low-visibility, low-engagement — review for removal.",5.1088190868302465,272.60985376384315,0.009663657508406504,22.15311773769916,1.8733606612402196
pg_00399,cl_018,rewrite,Under-performing and aging — needs a content refresh.,5.0987903762888855,181.39073745501224,0.014475542335044994,19.75456484905051,1.8766025380831248
pg_03239,cl_002,prune,"Stale, low-visibility, low-engagement — review for removal.",5.0985233162139165,179.45826633882757,0.001,27.3278901551799,1.5584596988357986
pg_01987,cl_012,rewrite,Under-performing and aging — needs a content refresh.,5.095928664840512,190.79555820005018,0.012110312970832947,20.851084220221768,1.8409628819638482
pg_01822,cl_018,rewrite,Under-performing and aging — needs a content refresh.,5.09395465023335,208.93157289563703,0.03080746708820308,14.325657465867419,2.01506910283736
pg_03442,cl_027,prune,"Stale, low-visibility, low-engagement — review for removal.",5.0866847411849,369.78653751704377,0.001,20.119928104848498,1.6379856690140844
pg_02084,cl_007,rewrite,Under-performing and aging — needs a content refresh.,5.08268790510567,255.6512532455369,0.019876057236488838,14.105980857621045,1.4578321941231502
pg_01267,cl_022,prune,"Stale, low-visibility, low-engagement — review for removal.",5.082245724802067,435.9888116260216,0.007937361153887736,23.740227793159267,0.6200418207077975
pg_02779,cl_002,rewrite,Under-performing and aging — needs a content refresh.,5.071845854402568,167.44556139509106,0.010713811836451507,22.083608001843913,1.5099107766859976
pg_03087,cl_010,rewrite,Under-performing and aging — needs a content refresh.,5.070149157921932,220.55930821403507,0.017701670550236876,13.57090076190203,2.790978240577572
pg_00175,cl_027,prune,"Stale, low-visibility, low-engagement — review for removal.",5.0661611524765675,247.69323507767672,0.010489987705532056,24.307675374055258,2.4728427805139797
pg_02825,cl_050,prune,"Stale, low-visibility, low-engagement — review for removal.",5.05925332630716,268.11355120656845,0.001,21.074478081239985,1.7250596115084127
